date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:13	90827/90827	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2018:51:27%20GMT	https://www.leiwalakom.com/series	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/series.html	(from https://www.leiwalakom.com/)
10:58:13	41965/41965	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Jul%202025%2012:55:01%20GMT	https://www.leiwalakom.com/seasons/season-one	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/seasons/season-one.html	(from https://www.leiwalakom.com/)
10:58:14	44976/44976	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2018:25:35%20GMT	https://www.leiwalakom.com/seasons/season-two	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/seasons/season-two.html	(from https://www.leiwalakom.com/)
10:58:14	41072/41072	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2013:10:13%20GMT	https://www.leiwalakom.com/seasons/season-three	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/seasons/season-three.html	(from https://www.leiwalakom.com/)
10:58:15	52732/52732	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2012:37:05%20GMT	https://www.leiwalakom.com/seasons/season-4	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/seasons/season-4.html	(from https://www.leiwalakom.com/)
10:58:15	99798/99798	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2019:43:32%20GMT	https://www.leiwalakom.com/news	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/news.html	(from https://www.leiwalakom.com/)
10:58:16	41582/41582	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2009:17:14%20GMT	https://www.leiwalakom.com/events	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/events.html	(from https://www.leiwalakom.com/)
10:58:16	41311/41311	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2021:28:57%20GMT	https://www.leiwalakom.com/publishers-blogs	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/publishers-blogs.html	(from https://www.leiwalakom.com/)
10:58:16	37317/37317	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Jul%202025%2013:15:46%20GMT	https://www.leiwalakom.com/contact	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/contact.html	(from https://www.leiwalakom.com/)
10:58:17	28880/28880	---MCZ	200	added ('OK')	text/html	date:Sat,%2021%20Jun%202025%2004:47:28%20GMT	https://www.leiwalakom.com/sidra	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/sidra.html	(from https://www.leiwalakom.com/)
10:58:17	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:22%20GMT	https://www.leiwalakom.com/%22https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/64ff898291276c67317a8d7b_SeasonThree_Cut-poster-00001.jpg%22	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/_https_/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/64ff898291276c67317a8d7b_SeasonThree_Cut-poster-00001.jpg_	(from https://www.leiwalakom.com/)
10:58:17	20592/20592	---M--	200	added ('OK')	image/png	etag:%229c964370a9db3c967f83d5e4cc0e7a2e%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66432a2c66e35e78f9726c5b_6208c8a50150ac6a9d7a4bca_Black_Logo_Transparent-01-p-500-removebg-preview.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66432a2c66e35e78f9726c5b_6208c8a50150ac6a9d7a4bca_Black_Logo_Transparent-01-p-500-removebg-preview.png	(from https://www.leiwalakom.com/)
10:58:17	2832/2832	---M--	200	added ('OK')	image/jpeg	etag:%22415357dbc2481d6c3099f8b7ff380010%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66438ba165d4204a9df8bde4_PLAYBOOK%20logo.jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66438ba165d4204a9df8bde4_PLAYBOOK%20logo.jpg	(from https://www.leiwalakom.com/)
10:58:18	37855/37855	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2010:20:05%20GMT	https://www.leiwalakom.com/post/how-lei-wa-lakom-came-to-life-founder-taiba-alhumaidhi-shares-her-journey-in-khaleejesque-interview	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/post/how-lei-wa-lakom-came-to-life-founder-taiba-alhumaidhi-shares-her-journey-in-khaleejesque-interview.html	(from https://www.leiwalakom.com/)
10:58:18	73066/73066	---M--	200	added ('OK')	image/jpeg	etag:%220ffff7c74d0caa7e9fe33c179f699d67%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/68555be08d4faa9ffd499bfa_C10I6748-1024x683.jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/68555be08d4faa9ffd499bfa_C10I6748-1024x683.jpg	(from https://www.leiwalakom.com/)
10:58:18	39293/39293	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2010:19:11%20GMT	https://www.leiwalakom.com/post/cinet-and-lei-wa-lakom-partner-to-promote-financial-literacy-in-the-community	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/post/cinet-and-lei-wa-lakom-partner-to-promote-financial-literacy-in-the-community.html	(from https://www.leiwalakom.com/)
10:58:19	313844/313844	---M--	200	added ('OK')	image/png	etag:%22cf97df9956c0821e9d21b1fafda5e19c%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/684990f3f72b7f542d49c965_image%20(19).png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/684990f3f72b7f542d49c965_image%20(19).png	(from https://www.leiwalakom.com/)
10:58:19	43925/43925	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Jul%202025%2008:15:59%20GMT	https://www.leiwalakom.com/post/buy-now-pay-later-financial-lifeline-or-debt-trap-for-kuwaits-youth	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/post/buy-now-pay-later-financial-lifeline-or-debt-trap-for-kuwaits-youth.html	(from https://www.leiwalakom.com/)
10:58:19	125573/125573	---M--	200	added ('OK')	image/jpeg	etag:%2278b9e4a1df009d579222f0bdd35abce8%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/682053d1559e3b35351ecd04_WhatsApp%20Image%202025-05-11%20at%208.31.12%20AM.jpeg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/682053d1559e3b35351ecd04_WhatsApp%20Image%202025-05-11%20at%208.31.12%20AM.jpg	(from https://www.leiwalakom.com/)
10:58:20	26323/26323	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2022:21:26%20GMT	https://www.leiwalakom.com/submission-blogs/do	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/submission-blogs/do.html	(from https://www.leiwalakom.com/)
10:58:20	39036/39036	---M--	200	added ('OK')	image/jpeg	etag:%227f07c7236c77253575406de38b519390%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/6698a78f53149dd18ed266c5_image8.jpeg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/6698a78f53149dd18ed266c5_image8.jpg	(from https://www.leiwalakom.com/)
10:58:20	42299/42299	---M--	200	added ('OK')	image/png	etag:%228d437bc1080ee79022c28961e73baba8%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/6698b05d4f43384d354cdca5_Avatar%20Image-4.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/6698b05d4f43384d354cdca5_Avatar%20Image-4.png	(from https://www.leiwalakom.com/)
10:58:21	28446/28446	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20Jul%202025%2022:36:09%20GMT	https://www.leiwalakom.com/submission-blogs/the-mechanisms-of-a-woman	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/submission-blogs/the-mechanisms-of-a-woman.html	(from https://www.leiwalakom.com/)
10:58:21	273556/273556	---M--	200	added ('OK')	image/jpeg	etag:%221444dcb811039d129e6e1a6b02c688a7%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/66b49409cd0c12e50cdb685f_Blog.jpeg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/66b49409cd0c12e50cdb685f_Blog.jpg	(from https://www.leiwalakom.com/)
10:58:21	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:26%20GMT	https://www.leiwalakom.com/submission-blogs/dolore-labore	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/submission-blogs/dolore-labore	(from https://www.leiwalakom.com/)
10:58:21	106501/106501	---M--	200	added ('OK')	image/jpeg	etag:%2249ce87200787a1e81d15d2dee103aad0%22	https://cdn.prod.website-files.com/663c623f52f3e2ab460be4a5/6698a2d653149dd18ecf0550_image14.jpeg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/663c623f52f3e2ab460be4a5/6698a2d653149dd18ecf0550_image14.jpg	(from https://www.leiwalakom.com/)
10:58:22	29710/29710	---M--	200	added ('OK')	image/png	etag:%224cf18b68b3083fdb98cfa2d1b0940bf7%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/6698b06dd59f1728b4c6bb78_Avatar%20Image-1.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/6698b06dd59f1728b4c6bb78_Avatar%20Image-1.png	(from https://www.leiwalakom.com/)
10:58:22	29032/29032	---MCZ	200	added ('OK')	text/html	date:Mon,%2007%20Jul%202025%2007:07:29%20GMT	https://www.leiwalakom.com/from-you-to-all	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/from-you-to-all.html	(from https://www.leiwalakom.com/)
10:58:22	171637/171637	---M--	200	added ('OK')	image/png	etag:%221749a29d888cc5aeda1c9e3006533643%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66979c893c8f35e453e561f2_globe.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66979c893c8f35e453e561f2_globe.png	(from https://www.leiwalakom.com/)
10:58:23	4643/4643	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225d93ea0db88a69af81b59bc68270710b%22	https://www.leiwalakom.com/old-home	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/old-home	(from https://www.leiwalakom.com/)
10:58:23	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=61c85ce6b8161ffd30681aa9	C:/Meus%20Sites/leiwalakom/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c86be6.js	(from https://www.leiwalakom.com/)
10:58:23	42405/42405	---MCZ	200	added ('OK')	text/javascript	etag:W/%22b1b946db6cdd4c39d251f93e6ebc13ec%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.schunk.90690657670f5b00.js	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.schunk.90690657670f5b00.js	(from https://www.leiwalakom.com/)
10:58:23	252990/252990	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d57a54b42cff53006f44c01680618beb%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.schunk.534efcc15c2cd2d7.js	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.schunk.534efcc15c2cd2d7.js	(from https://www.leiwalakom.com/)
10:58:24	8734/8734	---MCZ	200	added ('OK')	text/javascript	etag:W/%221edcfe41e905753e1a33481cc61ee98f%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.schunk.f28319d2fee81553.js	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.schunk.f28319d2fee81553.js	(from https://www.leiwalakom.com/)
10:58:24	5145/5145	---MCZ	200	added ('OK')	text/javascript	etag:W/%2221d4080c11c3beb6800053569dae10eb%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.8014f507.c8b75955063834b1.js	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.8014f507.c8b75955063834b1.js	(from https://www.leiwalakom.com/)
10:58:27	110918/110918	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f40125939372a80ab9cd478b8dd31b7%22	https://cdn.plyr.io/3.7.2/plyr.js	C:/Meus%20Sites/leiwalakom/cdn.plyr.io/3.7.2/plyr.js	(from https://www.leiwalakom.com/)
10:58:27	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:32%20GMT	https://www.leiwalakom.com/a	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/a	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:28	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:33%20GMT	https://www.leiwalakom.com/POST	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:28	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jul%202025%2013:58:33%20GMT	https://www.leiwalakom.com/schema.org/	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:28	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:34%20GMT	https://www.leiwalakom.com/b.resolvedLink	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/b.2e.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:29	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:34%20GMT	https://www.leiwalakom.com/d	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/d	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:29	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:35%20GMT	https://www.leiwalakom.com/signals/iwl.js	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:30	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:35%20GMT	https://www.leiwalakom.com/c.dl	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/c.dl	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:30	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2010%20Jul%202025%2013:58:35%20GMT	https://www.leiwalakom.com/c.rl	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/c.rl	(from https://connect.facebook.net/en_US/fbevents.js)
10:58:31	114272/114272	---M--	200	added ('OK')	image/jpeg	etag:%22764f7904da35f8d0e685b6aa6c769d73%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66e149717ee515828c58a075_LWL%20Website%20Preview%20-%20About%20Page-approved.pdf-image-001%20(1).jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66e149717ee515828c58a075_LWL%20Website%20Preview%20-%20About%20Page-approved.pdf-image-001%20(1).jpg	(from https://www.leiwalakom.com/about)
10:58:32	674951/674951	---M--	200	added ('OK')	image/png	etag:%222f00ad02f435f821c88bc4824c93d68e%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ac35546e131a96cd90fc0b_AD9I0704%20(1)-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ac35546e131a96cd90fc0b_AD9I0704%20(1)-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:32	1935498/1935498	---M--	200	added ('OK')	image/png	etag:%2283a00c6d07dd049f874a576d46ca4077%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66e1478a7f8ef0de01840476_LWL%20Website%20Preview%20-%20About%20Page-approved.pdf-image-000.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66e1478a7f8ef0de01840476_LWL%20Website%20Preview%20-%20About%20Page-approved.pdf-image-000.png	(from https://www.leiwalakom.com/about)
10:58:32	606572/606572	---M--	200	added ('OK')	image/png	etag:%222191a1cdd079034a9ac25845cbf0d9be%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ac3462bb4b9e5fa1b82d06_image%20(12)-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ac3462bb4b9e5fa1b82d06_image%20(12)-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:32	559218/559218	---M--	200	added ('OK')	image/png	etag:%221be961657c123495a7c740a67c27d5f7%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67b30b7067bf94c1dda1dd46_Carol%20Profile%20pic_page-0001-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67b30b7067bf94c1dda1dd46_Carol%20Profile%20pic_page-0001-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:33	186610/186610	---M--	200	added ('OK')	image/png	etag:%22968420467dc764762cf627242dfbb28a%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67b30b77b6258ae54ea18a09_ir-img-henadi-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67b30b77b6258ae54ea18a09_ir-img-henadi-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:33	353932/353932	---M--	200	added ('OK')	image/png	etag:%22c2ce4e2b578e396e8fc420d794ce4d5f%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67a0ccf4348ae37799570589_2.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67a0ccf4348ae37799570589_2.png	(from https://www.leiwalakom.com/about)
10:58:33	551775/551775	---M--	200	added ('OK')	image/png	etag:%22b398095f1afa6e21653efc85c323d17d%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ac3553bb4b9e5fa1b93eff_image%20(12)-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ac3553bb4b9e5fa1b93eff_image%20(12)-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:34	1462081/1462081	---M--	200	added ('OK')	image/png	etag:%220fd4b2eb5dfceafc0a24b10cb5ad4576%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ca82edc493e82886006f0f_IMG_7291-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67ca82edc493e82886006f0f_IMG_7291-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:34	1350037/1350037	---M--	200	added ('OK')	image/png	etag:%2262480313116ba2032027df7a193fcf8d%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67c934a04ebcbc13e6bd004e_IMG_7292-Photoroom.png	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/67c934a04ebcbc13e6bd004e_IMG_7292-Photoroom.png	(from https://www.leiwalakom.com/about)
10:58:36	2047/2047	---MCZ	200	added ('OK')	text/javascript	etag:W/%2284655888d00a565e6a9d691837bb973f%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.515a4f9b.dbff61d0fcbaa917.js	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/js/webflow.515a4f9b.dbff61d0fcbaa917.js	(from https://www.leiwalakom.com/about)
10:58:36	6328/6328	---M-Z	200	added ('OK')	application/javascript	etag:W/%2218b8-du6Dzp87eh0ksK+UK1Ks8kS5ZkI%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmsslider@1/cmsslider.js	C:/Meus%20Sites/leiwalakom/cdn.jsdelivr.net/npm/@finsweet/attributes-cmsslider@1/cmsslider.js	(from https://www.leiwalakom.com/series)
10:58:37	2417595/2417595	---M--	200	added ('OK')	image/jpeg	etag:%22fd82c58e8f0784c70636b64c2fa3b600%22	https://cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66e141099015a3b85e09fc79_image%20(1).jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c85ce6b8161ffd30681aa9/66e141099015a3b85e09fc79_image%20(1).jpg	(from https://www.leiwalakom.com/about)
10:58:38	38207/38207	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Jul%202025%2021:27:49%20GMT	https://www.leiwalakom.com/series-videos/we-continue-to-grow	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/series-videos/we-continue-to-grow.html	(from https://www.leiwalakom.com/series)
10:58:38	20202/20202	---M--	200	added ('OK')	image/jpeg	etag:%2252ea410c614f88ac501e4cba1aaf1b1c%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/65149b9627bc71e9baad6c0e_593GIo-08F0-HD.jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/65149b9627bc71e9baad6c0e_593GIo-08F0-HD.jpg	(from https://www.leiwalakom.com/series)
10:58:39	40212/40212	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2021:15:23%20GMT	https://www.leiwalakom.com/series-videos/what-is-confidence	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/series-videos/what-is-confidence.html	(from https://www.leiwalakom.com/series)
10:58:39	30252/30252	---M--	200	added ('OK')	image/jpeg	etag:%224caac9368a4753f889eedfd4cea1b457%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/65149c42fca5422aee9f2ef8_ja64b552vZQ-SD.jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/65149c42fca5422aee9f2ef8_ja64b552vZQ-SD.jpg	(from https://www.leiwalakom.com/series)
10:58:41	38331/38331	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2019:50:30%20GMT	https://www.leiwalakom.com/series-videos/how-do-you-foster-confidence	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/series-videos/how-do-you-foster-confidence.html	(from https://www.leiwalakom.com/series)
10:58:41	38241/38241	---M--	200	added ('OK')	image/jpeg	etag:%22967aca1fa9afaedf1fe88573741e05de%22	https://cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/65149c5a2bde0b9fd0db0d84_toOMmEq15b4-HD.jpg	C:/Meus%20Sites/leiwalakom/cdn.prod.website-files.com/61c97fdcbabf7b4bf2d74f03/65149c5a2bde0b9fd0db0d84_toOMmEq15b4-HD.jpg	(from https://www.leiwalakom.com/series)
10:58:42	38176/38176	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2020:17:14%20GMT	https://www.leiwalakom.com/series-videos/confidence-recap	C:/Meus%20Sites/leiwalakom/www.leiwalakom.com/series-videos/confidence-recap.html	(from https://www.leiwalakom.com/series)
